CLIENTNUM,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,gender_F,gender_M,marital_Divorced,marital_Married,marital_Single,marital_Unknown,Target
811974483,56,2,4,2,1,51,1,3,1466.0,723,5110,86,0,1,0,0,1,0,1
778471758,52,2,4,1,1,37,1,3,2427.0,2362,4663,85,1,0,0,1,0,0,1
718513233,59,2,4,5,1,48,1,3,17999.0,1861,4740,78,0,1,0,0,1,0,1
718147233,44,1,2,2,1,31,2,2,4553.0,1538,4999,95,1,0,0,1,0,0,1
713700258,55,1,5,0,1,42,1,3,2953.0,1896,4644,79,1,0,0,1,0,0,1
780670083,39,2,0,2,1,28,1,2,4363.0,0,2596,48,1,0,0,0,0,1,0
711438033,57,1,4,1,1,45,1,3,1894.0,0,5750,73,1,0,0,1,0,0,1
712253058,48,3,2,1,1,40,1,2,2097.0,1255,4189,83,1,0,0,1,0,0,1
713519508,47,4,2,3,1,36,1,1,1983.0,989,5065,80,0,1,1,0,0,0,1
789992733,50,1,0,1,1,42,1,1,2210.0,1539,4937,75,1,0,0,0,0,1,1
710110683,52,2,3,3,1,36,1,1,7879.0,1007,4844,83,0,1,0,1,0,0,1
720260433,46,3,2,2,1,34,2,3,3336.0,1687,5577,95,1,0,0,1,0,0,1
714148758,34,2,5,1,1,27,2,3,1726.0,1398,5228,68,1,0,0,1,0,0,1
712790358,39,3,1,0,1,30,6,3,3023.0,1348,2219,44,1,0,0,1,0,0,0
714943233,49,2,6,2,1,31,2,2,1915.0,1545,3911,80,0,1,0,1,0,0,1
789579033,43,3,4,2,1,36,2,3,4878.0,2098,5021,84,0,1,0,0,0,1,1
708952758,41,3,3,1,1,35,2,1,2066.0,1542,4887,76,1,0,0,1,0,0,1
721374033,53,1,2,2,1,39,2,3,2164.0,1115,4341,69,1,0,0,1,0,0,1
808891983,42,5,4,1,1,37,2,3,6250.0,1835,4042,60,1,0,0,0,0,1,1
794516508,43,3,2,1,1,24,2,2,1484.0,0,4838,81,1,0,0,1,0,0,1
714032883,45,2,3,2,1,36,1,1,4718.0,1591,4598,80,0,1,0,0,0,1,1
778722033,44,2,1,1,1,28,2,2,2275.0,1265,5626,77,1,0,0,1,0,0,1
823578483,44,4,2,1,1,40,2,1,1438.3,1169,4429,78,1,0,0,0,1,0,1
715148658,51,2,4,1,1,43,1,3,3683.0,1039,4684,86,1,0,0,1,0,0,1
709669533,38,1,2,1,1,30,2,3,2722.0,1303,4488,88,1,0,1,0,0,0,1
787467858,43,1,2,4,2,30,1,1,34516.0,2045,4081,54,0,1,0,1,0,0,1
708671733,48,4,4,3,1,36,2,3,2072.0,1499,4091,71,0,1,0,1,0,0,1
709790058,53,4,4,5,1,40,1,1,6383.0,1512,4985,87,0,1,0,1,0,0,1
712714008,39,4,0,2,1,28,2,3,2725.0,2302,4714,81,1,0,0,1,0,0,1
715191258,47,5,0,0,1,41,1,2,2675.0,1999,4138,64,1,0,0,1,0,0,1
757722708,42,3,3,3,1,35,1,3,1438.3,0,4246,83,0,1,0,1,0,0,1
718086783,50,5,1,5,1,36,2,2,13478.0,0,4738,56,0,1,0,1,0,0,1
815253708,46,2,2,1,1,41,1,2,2841.0,1807,4144,73,1,0,1,0,0,0,1
715083633,33,1,1,1,1,23,2,2,1830.0,1777,5271,76,1,0,0,1,0,0,1
792098883,37,2,6,5,1,31,2,1,2360.0,1204,3696,82,0,1,0,0,1,0,1
711873858,43,3,2,3,1,35,2,3,3717.0,1882,4667,91,0,1,0,1,0,0,1
713931258,56,3,4,1,1,45,2,3,1438.3,0,1988,42,1,0,0,1,0,0,0
787591008,42,3,1,3,1,34,2,1,2289.0,1195,4955,83,0,1,1,0,0,0,1
801518958,56,1,4,0,1,50,2,3,5338.0,0,4139,69,1,0,0,1,0,0,1
713068833,44,3,1,1,1,32,2,2,1438.3,894,4687,85,1,0,0,0,1,0,1
710566533,40,1,0,3,1,27,1,3,2276.0,1372,4159,67,0,1,0,1,0,0,1
789151983,43,4,4,2,1,31,2,3,4091.0,1108,5244,87,1,0,0,0,0,1,1
766673433,45,4,0,4,1,38,2,3,3798.0,1570,4512,80,0,1,0,1,0,0,1
807589908,47,5,0,1,1,42,1,2,1778.0,822,4189,80,1,0,0,1,0,0,1
708190158,38,3,2,1,1,26,2,3,2920.0,2426,2750,41,1,0,0,0,1,0,0
784895358,49,1,4,1,1,43,5,3,1938.0,0,2870,49,1,0,0,1,0,0,0
710090133,62,1,3,1,1,51,1,3,4049.0,1685,3908,80,1,0,1,0,0,0,1
799242033,45,4,6,4,1,39,2,3,1438.3,1162,4598,86,0,1,0,1,0,0,1
719377383,40,2,3,3,1,28,1,2,10880.0,2025,4957,90,0,1,0,0,1,0,1
710371683,51,4,6,3,1,36,2,1,3451.0,2006,4097,67,0,1,0,1,0,0,1
719926683,41,3,2,3,1,33,2,2,20749.0,2171,4754,77,0,1,1,0,0,0,1
793597833,49,0,5,1,1,43,1,3,2481.0,1568,4466,69,1,0,0,0,1,0,1
713739708,61,0,2,3,1,53,1,3,2415.0,2050,4479,71,0,1,0,0,1,0,1
709389558,33,4,3,1,1,36,1,3,1438.3,0,4641,85,1,0,0,0,1,0,1
811907583,45,4,1,0,1,40,1,2,7600.0,1574,4240,67,1,0,0,0,1,0,1
709087983,35,3,6,1,1,27,2,2,1438.3,0,5020,94,1,0,0,0,1,0,1
712774908,41,4,2,1,1,29,2,2,2601.0,1861,5111,83,1,0,0,1,0,0,1
820639908,48,4,2,0,1,44,1,2,2625.0,2517,4378,81,1,0,0,1,0,0,1
713497983,49,5,2,3,1,36,1,2,5578.0,0,3459,53,0,1,0,0,1,0,1
713489358,52,2,4,1,1,40,2,3,3698.0,0,3763,82,1,0,0,1,0,0,1
711381183,51,2,0,2,1,36,2,3,1438.3,1141,4485,85,1,0,0,1,0,0,1
814989933,45,4,3,1,1,40,1,2,1795.0,1058,5575,73,1,0,0,0,0,1,1
711847833,42,2,4,1,1,32,2,2,1933.0,1127,4833,71,1,0,0,0,1,0,1
772837083,41,3,4,5,1,32,2,3,27169.0,0,3906,87,0,1,0,1,0,0,1
713652783,30,0,0,1,1,36,1,1,2367.0,1220,5568,90,1,0,0,0,1,0,1
719202708,54,3,2,1,1,36,2,2,5642.0,541,4633,84,1,0,0,1,0,0,1
714566133,60,2,4,1,1,36,1,2,3239.0,2356,4621,91,1,0,0,1,0,0,1
717553683,52,1,0,1,1,36,1,1,3040.0,2517,4608,61,1,0,0,1,0,0,1
814987983,37,2,3,2,1,32,2,1,3680.0,683,4835,77,1,0,0,0,1,0,1
789588933,44,2,4,3,1,37,1,1,1787.0,0,3912,79,0,1,0,1,0,0,1
714317058,52,2,4,3,1,36,2,3,4752.0,2437,3946,63,0,1,0,1,0,0,1
772271508,46,3,1,0,1,35,2,3,1706.0,0,2320,42,1,0,0,0,1,0,0
716366208,45,2,1,0,1,36,2,1,8103.0,0,5221,82,1,0,0,1,0,0,1
710971908,43,1,2,3,1,31,2,3,3764.0,1780,4898,80,0,1,0,1,0,0,1
711412533,40,3,2,1,1,35,6,3,5492.0,1573,2416,45,1,0,0,0,1,0,0
720593583,39,2,6,1,1,32,1,2,3554.0,747,5152,90,1,0,1,0,0,0,1
720165258,44,2,2,1,1,29,2,3,3170.0,2330,5357,91,1,0,0,0,0,1,1
716147658,49,2,1,0,1,40,2,3,2464.0,1601,4739,86,1,0,0,0,1,0,1
778436283,41,4,2,1,1,21,2,3,3429.0,1504,4015,76,0,1,0,0,1,0,1
711492258,50,2,4,3,1,45,2,1,2021.0,1578,5298,71,0,1,0,1,0,0,1
713183508,39,1,2,0,1,36,1,3,2751.0,1158,4861,82,1,0,0,1,0,0,1
710832108,52,2,0,2,1,44,2,3,9017.0,2359,4552,81,1,0,0,0,1,0,1
719940483,51,1,4,2,1,43,2,2,2107.0,1663,4841,88,1,0,0,1,0,0,1
715207458,46,1,0,1,1,39,2,2,2029.0,1074,4802,90,1,0,0,0,1,0,1
716839983,48,3,3,5,1,36,2,3,32777.0,0,4520,75,0,1,0,1,0,0,1
781073733,50,2,4,5,1,41,1,3,4607.0,0,4793,88,0,1,0,1,0,0,1
757594083,52,1,0,0,1,45,2,4,23486.0,0,4530,74,1,0,0,1,0,0,1
764496708,54,2,2,0,1,47,2,3,1997.0,0,4961,82,1,0,0,1,0,0,1
714080433,40,5,3,2,1,36,2,3,3144.0,1787,4758,67,1,0,0,1,0,0,1
757675158,47,4,5,2,1,40,2,2,2725.0,1851,4904,85,1,0,1,0,0,0,1
715361433,53,2,2,1,1,36,2,2,1874.0,994,4194,78,1,0,0,0,1,0,1
778191933,45,3,1,5,1,35,2,3,7135.0,2517,2305,42,0,1,0,0,1,0,0
718792758,35,4,1,0,1,25,2,3,3379.0,587,5121,80,1,0,0,1,0,0,1
799020258,44,2,1,3,1,38,2,1,16553.0,0,4797,82,0,1,1,0,0,0,1
718152333,41,3,6,0,1,36,2,3,2246.0,0,3607,51,1,0,0,0,1,0,0
716324583,42,4,1,0,1,36,1,4,2875.0,1892,4577,81,1,0,0,0,1,0,1
720887058,51,1,0,0,1,35,1,2,3668.0,0,4753,87,1,0,0,1,0,0,1
714825408,45,3,2,2,1,36,2,3,2853.0,2517,4971,65,1,0,0,0,1,0,1
788620083,50,3,4,1,1,41,2,2,2382.0,1419,4563,89,1,0,0,0,1,0,1
719490108,54,3,4,1,1,36,1,3,2830.0,1779,4854,74,1,0,0,0,1,0,1
709044183,47,3,0,0,1,27,1,3,24987.0,824,3995,64,1,0,0,1,0,0,1
756944133,52,4,4,1,1,45,1,1,3705.0,2168,4452,89,1,0,0,1,0,0,1
785285883,49,3,4,1,1,43,6,3,1675.0,0,2622,53,1,0,0,0,1,0,0
779770683,47,3,1,2,1,36,2,3,1439.0,0,5047,79,1,0,1,0,0,0,1
718510983,54,3,0,2,1,41,1,3,4440.0,0,3720,89,1,0,0,0,1,0,1
710322033,52,1,2,1,1,44,1,1,2563.0,1765,4515,77,1,0,0,1,0,0,1
710560008,46,4,2,1,1,33,1,3,1896.0,1738,4588,75,1,0,0,1,0,0,1
711298458,39,3,0,1,1,26,5,2,2190.0,0,2338,40,1,0,0,1,0,0,0
789164283,55,0,1,1,1,44,1,1,2596.0,1929,4726,87,1,0,0,1,0,0,1
715773783,44,2,4,2,1,35,2,3,4196.0,561,2558,38,1,0,0,0,1,0,0
779158533,43,3,1,1,1,25,2,3,1616.0,966,4774,74,1,0,0,0,1,0,1
720463833,42,5,1,3,1,36,1,1,6618.0,1738,5022,76,0,1,0,0,1,0,1
712747758,50,4,1,1,1,36,2,2,2477.0,0,2037,43,1,0,0,0,1,0,0
771067308,38,3,2,2,1,25,1,1,3040.0,1908,5616,73,1,0,0,0,1,0,1
750995508,41,3,0,3,1,32,1,3,4697.0,1046,1679,29,0,1,0,0,1,0,0
716171358,51,4,3,2,1,36,2,3,4436.0,2222,4460,85,0,1,0,1,0,0,1
794637333,44,2,4,1,2,25,2,2,13138.0,0,3881,77,1,0,1,0,0,0,1
718437033,46,2,1,3,1,30,4,3,1438.3,681,2527,38,0,1,0,0,0,1,0
718492908,38,3,3,1,1,36,1,2,3297.0,1554,4636,86,1,0,0,1,0,0,1
716033508,46,2,4,3,1,34,1,3,6272.0,1434,4514,66,0,1,0,0,1,0,1
717603858,54,3,3,2,1,42,1,2,5608.0,1775,4325,77,0,1,0,0,1,0,1
714741933,42,4,0,3,1,32,1,1,9906.0,1759,4033,76,0,1,0,1,0,0,1
716558283,30,0,4,1,1,36,2,2,1621.0,1046,5247,84,1,0,0,1,0,0,1
719022558,49,4,1,1,1,38,1,3,2305.0,1173,5106,74,1,0,0,1,0,0,1
717334233,54,1,1,2,1,43,1,3,9525.0,2517,4804,79,1,0,0,0,1,0,1
709222008,41,3,0,4,1,32,1,3,4742.0,2221,2422,41,0,1,0,0,1,0,0
719192808,51,4,4,5,1,36,2,1,3168.0,2147,4674,71,0,1,0,0,1,0,1
719281533,37,3,3,1,1,27,2,1,2939.0,1388,5076,84,1,0,0,1,0,0,1
710877108,44,1,2,1,1,32,1,1,2724.0,1288,4171,75,1,0,1,0,0,0,1
714155283,46,2,0,0,1,36,2,3,6990.0,876,4861,77,1,0,0,1,0,0,1
771214083,45,2,2,3,1,32,1,2,1870.0,0,4891,65,0,1,0,0,0,1,1
770581983,55,4,4,2,1,41,1,1,1438.3,0,4885,88,1,0,0,1,0,0,1
718742808,55,1,2,2,1,46,2,4,4629.0,710,2877,49,1,0,0,1,0,0,0
710257683,50,3,4,5,1,33,1,2,34516.0,1134,4520,73,0,1,0,0,1,0,1
721426383,36,3,0,1,1,36,4,3,1558.0,261,2424,40,1,0,0,0,1,0,0
721041483,45,4,6,3,1,37,1,2,13093.0,2517,2032,39,0,1,0,1,0,0,0
719922558,45,5,0,2,1,33,2,2,1438.3,0,5346,84,1,0,1,0,0,0,1
716214108,44,4,1,3,1,36,1,2,6426.0,0,4892,80,0,1,0,0,1,0,1
772216833,47,5,4,1,1,36,1,2,2761.0,1950,4510,88,1,0,0,0,1,0,1
708553008,38,1,2,2,1,36,1,2,2148.0,1103,4711,64,1,0,0,0,1,0,1
778880358,49,4,4,2,1,30,1,3,2485.0,1648,4208,71,1,0,1,0,0,0,1
720258183,39,4,4,2,1,25,2,3,3394.0,2517,5421,75,1,0,0,0,1,0,1
720689583,50,3,2,2,1,40,1,3,3367.0,1747,5657,91,1,0,0,1,0,0,1
758168133,50,0,2,2,1,43,2,3,4154.0,1060,4325,86,1,0,0,1,0,0,1
716322783,47,3,0,1,1,37,2,2,2154.0,1628,4538,74,1,0,0,1,0,0,1
711118083,54,4,4,1,1,43,1,2,2506.0,1784,4504,80,1,0,1,0,0,0,1
709591533,46,3,3,1,1,38,1,1,1774.0,1115,3474,60,1,0,1,0,0,0,1
794556333,43,2,0,0,1,27,1,3,3287.0,1697,5236,77,1,0,0,0,1,0,1
771630783,42,3,2,0,1,30,1,1,1821.0,935,4786,87,1,0,0,1,0,0,1
708672708,49,4,2,4,1,31,2,3,34516.0,2517,3990,65,0,1,0,0,0,1,1
715590258,45,4,1,2,1,36,1,1,3918.0,2070,4700,69,1,0,0,0,1,0,1
714241083,49,1,4,0,1,39,1,1,5455.0,2091,4349,58,1,0,0,1,0,0,1
708416433,41,1,2,1,1,36,4,3,2372.0,0,2499,41,1,0,0,0,1,0,0
779183958,45,2,4,1,1,33,1,3,1492.0,0,2469,38,1,0,0,0,1,0,0
709061658,44,1,4,1,1,31,2,2,1550.0,716,4534,87,1,0,0,0,1,0,1
717384183,58,3,4,1,1,53,1,3,2669.0,2048,4863,79,1,0,0,0,1,0,1
778921908,42,4,3,3,1,23,2,3,3311.0,841,4559,80,0,1,0,0,1,0,1
714745608,51,4,2,1,1,33,2,4,3068.0,2071,5524,71,1,0,0,0,1,0,1
709200633,55,1,4,0,1,49,1,4,2721.0,0,5443,73,1,0,0,0,1,0,1
714714558,37,2,1,2,1,27,1,3,3050.0,2517,4698,75,1,0,0,0,1,0,1
801363633,60,2,4,0,1,54,1,2,3356.0,1664,5200,81,1,0,0,1,0,0,1
778847808,42,4,4,2,1,23,1,2,2647.0,1245,4911,82,1,0,0,1,0,0,1
713015433,50,4,0,1,1,36,2,4,2407.0,1102,4543,71,1,0,0,1,0,0,1
711666708,52,2,2,0,1,39,1,3,2233.0,1790,2888,50,1,0,0,1,0,0,0
809631483,42,3,5,4,1,37,1,1,32106.0,0,4452,83,0,1,0,0,0,1,1
808967883,48,4,0,1,1,43,1,1,2089.0,1262,5069,76,1,0,0,1,0,0,1
710532258,48,3,2,1,1,36,1,1,2185.0,1495,4906,83,1,0,1,0,0,0,1
812235108,44,2,4,1,1,39,2,3,4057.0,755,4301,58,1,0,0,0,0,1,1
817293258,44,4,3,2,1,27,1,1,3183.0,2517,4017,63,1,0,0,1,0,0,1
714695883,45,5,1,1,1,36,1,2,2699.0,1583,4071,75,1,0,0,0,0,1,1
738062658,57,3,4,4,1,50,2,3,17096.0,1762,4231,62,0,1,0,0,1,0,1
709518858,50,2,4,1,1,38,1,1,2897.0,0,4891,87,1,0,0,1,0,0,1
819634233,46,2,4,1,1,40,5,2,6568.0,0,1507,33,1,0,0,0,0,1,0
711272058,40,4,4,0,1,28,1,3,1622.0,972,4216,71,1,0,0,1,0,0,1
716262708,51,2,3,1,1,36,1,3,1438.3,718,4447,71,1,0,0,0,1,0,1
708928008,34,2,2,2,1,36,2,3,1677.0,0,4035,87,1,0,0,0,1,0,1
765755283,48,2,4,0,1,41,1,1,7884.0,745,4588,74,1,0,0,1,0,0,1
711922158,57,2,4,1,1,45,1,3,1860.0,0,5109,62,1,0,0,1,0,0,1
773177358,48,3,4,0,1,41,1,2,8074.0,2426,5372,93,1,0,0,1,0,0,1
779638983,47,4,4,1,1,30,2,3,2124.0,1573,4592,83,1,0,0,1,0,0,1
708723858,48,4,4,1,1,37,1,1,3413.0,1715,3843,67,1,0,0,0,1,0,1
712184133,41,5,4,1,1,24,2,3,2178.0,1408,5089,80,1,0,0,1,0,0,1
709948233,47,3,1,0,1,35,1,4,2446.0,1899,5347,87,1,0,0,0,1,0,1
709415583,37,2,0,1,1,21,1,1,3967.0,1476,4490,66,1,0,0,0,1,0,1
714005508,45,4,4,0,1,36,2,2,4146.0,2027,4323,64,1,0,0,1,0,0,1
712407033,26,0,1,0,2,13,1,2,34516.0,2403,4174,59,1,0,0,0,0,1,1
716333283,58,0,0,1,1,52,1,2,1869.0,1255,5269,80,1,0,0,0,0,1,1
715534083,46,2,3,0,1,33,2,3,2168.0,1334,4043,73,1,0,0,0,1,0,1
789492558,49,2,3,1,1,40,1,2,2096.0,1276,4926,82,1,0,0,1,0,0,1
770929383,41,2,4,3,1,28,2,1,7293.0,993,4828,82,0,1,0,0,1,0,1
708890133,46,4,3,0,1,35,2,2,1438.3,0,4659,74,1,0,0,1,0,0,1
788595183,42,2,4,2,1,36,1,1,1438.3,686,3499,80,0,1,0,0,1,0,1
713167383,57,3,2,1,1,46,1,2,2298.0,1540,5154,81,1,0,0,0,1,0,1
717704433,48,4,0,0,1,37,1,2,3829.0,836,4313,85,1,0,0,0,1,0,1
718590183,58,3,6,1,1,47,1,3,1517.0,920,5067,69,1,0,0,1,0,0,1
719019483,46,2,3,1,2,36,2,3,13427.0,1507,4266,63,1,0,0,0,0,1,1
710401458,53,3,0,4,1,40,2,2,16747.0,0,4350,76,0,1,0,1,0,0,1
720783558,58,1,4,0,1,48,2,3,9926.0,2216,4937,73,1,0,0,1,0,0,1
772364358,54,2,2,1,1,44,1,1,2691.0,811,4413,80,1,0,0,0,0,1,1
719868183,42,3,2,2,1,30,5,3,1456.0,0,2843,42,1,0,0,1,0,0,0
709388058,43,4,4,1,1,34,2,3,2005.0,1263,4906,80,1,0,0,0,1,0,1
717004533,35,3,2,1,1,36,2,3,4790.0,1189,4544,81,1,0,0,1,0,0,1
714969183,46,2,0,1,1,36,2,3,3123.0,1639,4117,76,1,0,0,1,0,0,1
720837708,42,3,3,1,1,28,1,2,5471.0,2517,5103,94,1,0,0,0,0,1,1
759947433,53,3,4,5,1,46,1,2,13670.0,0,4812,81,0,1,0,1,0,0,1
767404083,52,2,4,3,1,45,2,3,3460.0,0,2355,47,0,1,0,0,1,0,0
781926633,48,2,1,2,1,42,1,3,3202.0,2517,4675,88,0,1,0,1,0,0,1
772127508,31,1,1,1,1,20,6,2,1438.3,0,2614,49,1,0,0,1,0,0,0
720518283,50,2,5,3,1,36,1,3,2296.0,1371,5483,77,0,1,0,0,1,0,1
715380483,54,5,0,1,1,49,2,3,1476.0,0,4462,75,1,0,0,0,1,0,1
789296133,35,3,6,0,1,24,1,1,12287.0,770,4601,65,1,0,0,0,1,0,1
711029358,41,4,0,1,1,36,2,3,2470.0,1566,5011,61,1,0,0,0,1,0,1
712615008,46,2,4,5,1,34,1,3,24431.0,892,3457,66,0,1,0,0,0,1,1
816826008,41,4,0,1,1,36,1,1,1950.0,998,4630,84,0,1,0,1,0,0,1
715488483,49,4,4,1,1,36,1,3,6615.0,0,4575,75,1,0,0,1,0,0,1
717759783,47,4,0,0,1,34,1,3,5756.0,860,5298,72,1,0,0,0,1,0,1
709925733,32,0,0,1,1,22,1,3,1438.3,713,5099,80,1,0,0,0,1,0,1
715309083,50,2,4,1,1,36,2,3,1912.0,0,4851,87,1,0,0,1,0,0,1
778441533,45,4,2,0,1,26,6,2,4549.0,1631,2240,34,1,0,0,0,1,0,0
715891533,45,4,4,1,1,33,1,2,1979.0,1305,5458,84,1,0,0,0,0,1,1
788848458,40,5,0,2,1,24,1,1,2803.0,1747,5089,71,1,0,0,1,0,0,1
708399858,45,3,2,1,1,35,2,2,2548.0,2250,4747,77,1,0,0,1,0,0,1
711944733,45,2,2,1,1,36,1,2,1457.0,828,5401,93,1,0,0,1,0,0,1
712683633,32,0,0,1,1,36,5,3,1438.3,0,2464,37,1,0,0,1,0,0,0
785487783,59,1,4,2,1,53,2,2,1980.0,1409,5350,96,1,0,0,0,1,0,1
718951683,48,2,4,1,1,35,2,3,2216.0,1262,4763,83,1,0,0,1,0,0,1
718329183,57,3,4,2,1,47,1,3,4262.0,2517,3943,75,1,0,1,0,0,0,1
788960658,42,2,1,1,1,28,1,2,2573.0,1742,4649,88,1,0,0,1,0,0,1
713120433,55,2,2,2,1,42,2,2,5431.0,2007,4569,82,1,0,0,1,0,0,1
720980958,43,5,1,1,1,30,1,3,3092.0,909,4797,87,1,0,0,1,0,0,1
709606158,37,2,4,1,1,31,1,3,2984.0,0,4878,86,1,0,0,1,0,0,1
714168183,48,2,1,0,1,38,1,3,2186.0,1017,4629,77,1,0,0,1,0,0,1
815072283,50,3,4,1,1,45,1,3,1789.0,1156,5110,75,1,0,0,1,0,0,1
715980258,36,1,6,1,1,25,1,2,2835.0,2511,4811,77,1,0,0,0,1,0,1
788715483,44,5,4,1,1,28,2,2,1558.0,879,4805,86,1,0,0,0,1,0,1
809276808,47,4,4,4,1,42,1,1,7299.0,0,4678,83,0,1,0,0,1,0,1
789373683,45,3,4,1,1,35,1,2,1438.3,834,4976,70,1,0,0,1,0,0,1
714216858,35,2,0,0,1,36,2,1,1507.0,0,4679,85,1,0,0,0,1,0,1
719150658,51,2,4,0,1,34,2,3,7551.0,0,2977,46,1,0,0,1,0,0,0
712302783,38,2,1,1,1,25,2,3,2468.0,872,4426,76,1,0,0,0,1,0,1
799717458,42,3,0,1,1,36,2,3,2515.0,1453,4025,74,1,0,0,1,0,0,1
716354883,59,0,4,0,1,49,2,3,9076.0,0,3048,53,1,0,0,0,0,1,0
719601708,45,3,3,3,1,35,1,1,10699.0,1099,5052,61,0,1,0,0,1,0,1
720150858,34,2,2,4,1,25,6,2,1439.0,0,2932,44,0,1,0,1,0,0,0
824915208,44,3,6,0,1,40,2,1,7212.0,1008,5169,82,1,0,0,1,0,0,1
798777708,54,4,2,2,1,48,2,4,3089.0,1177,5237,75,1,0,0,0,1,0,1
805229133,46,3,0,4,1,41,1,2,11250.0,0,4514,70,0,1,0,0,0,1,1
716365233,53,1,3,1,1,36,1,3,1665.0,964,4881,75,1,0,0,1,0,0,1
796544133,54,1,3,5,1,48,1,3,2456.0,1654,4468,84,0,1,0,0,1,0,1
778143183,47,1,4,3,1,40,2,2,11773.0,0,5098,58,0,1,0,1,0,0,1
717011958,43,4,4,2,1,23,2,1,1438.3,0,4494,82,1,0,0,0,1,0,1
778264008,41,3,3,2,1,32,2,1,3104.0,1954,4699,77,1,0,0,0,1,0,1
788842008,50,3,1,1,1,34,2,2,4060.0,2336,5173,87,1,0,0,1,0,0,1
714742758,42,4,1,1,1,24,2,2,3428.0,2209,4751,87,1,0,0,0,1,0,1
717742908,44,3,0,2,1,36,1,1,12967.0,2517,4520,74,0,1,0,1,0,0,1
712874433,45,3,0,1,1,36,2,1,2326.0,642,5413,90,0,1,0,0,1,0,1
711092658,39,3,4,0,1,26,2,2,4376.0,855,2862,52,1,0,0,1,0,0,0
720299283,46,3,1,3,1,33,2,2,12745.0,0,4380,80,0,1,0,1,0,0,1
719237058,39,2,6,3,1,36,2,2,1790.0,891,4498,96,0,1,0,0,1,0,1
719671383,40,3,1,1,1,30,2,3,2969.0,0,4109,70,1,0,0,0,0,1,1
779701983,49,3,4,2,1,32,1,3,5400.0,1426,4643,80,1,0,0,0,1,0,1
779247483,46,1,1,0,1,28,5,2,2069.0,0,2754,55,1,0,0,0,0,1,0
767093133,52,2,0,0,1,45,2,2,3192.0,0,4191,80,1,0,0,1,0,0,1
717979008,48,3,0,1,1,37,2,2,2105.0,1072,4833,81,1,0,0,0,1,0,1
712132383,44,4,3,4,1,34,2,2,1876.0,861,5056,82,0,1,0,0,1,0,1
772306383,57,3,0,1,1,43,5,3,1462.0,0,2299,42,1,0,0,0,0,1,0
714469008,40,2,0,2,1,29,1,3,2351.0,1337,5115,84,1,0,0,0,1,0,1
812446158,54,3,1,1,1,49,2,2,1719.0,0,4869,65,1,0,0,0,1,0,1
779401233,47,4,1,2,1,36,1,1,1438.3,0,5216,78,1,0,0,0,1,0,1
784994883,26,0,0,1,1,20,2,2,2516.0,2378,4746,75,1,0,0,1,0,0,1
721080183,33,1,4,2,1,20,2,2,4883.0,0,4613,82,1,0,0,0,1,0,1
712572858,38,3,2,4,1,29,2,1,3413.0,1801,3831,45,0,1,0,0,1,0,1
719759733,59,0,0,2,1,52,2,4,1852.0,0,2851,49,1,0,0,0,1,0,0
780371433,35,2,4,0,1,25,2,3,3339.0,2014,4725,83,1,0,0,1,0,0,1
822170733,45,4,3,1,1,41,6,3,3785.0,2517,2401,54,1,0,0,0,1,0,0
708224133,61,0,1,2,1,49,1,2,2228.0,1480,4431,71,0,1,0,0,1,0,1
719299533,55,1,0,1,1,36,2,3,3626.0,795,2954,42,1,0,0,0,0,1,0
780633483,58,0,4,2,1,47,2,2,2194.0,1302,4962,81,1,0,0,1,0,0,1
771356508,41,5,4,1,1,28,2,3,2665.0,1936,4500,71,1,0,0,1,0,0,1
823629333,42,4,1,2,1,38,1,4,2444.0,0,4220,50,0,1,0,1,0,0,1
712961658,45,4,1,1,1,32,1,1,3335.0,2238,5321,78,1,0,0,1,0,0,1
710464683,45,3,5,1,1,32,2,3,2726.0,2127,5578,89,1,0,0,1,0,0,1
716688183,51,1,2,1,1,43,4,3,1665.0,1521,2878,45,1,0,0,1,0,0,0
789082758,40,2,2,1,1,28,1,3,2734.0,1661,4981,90,1,0,0,1,0,0,1
709140858,57,2,3,1,1,47,1,3,1727.0,996,5112,82,1,0,0,0,1,0,1
822127008,50,1,5,0,1,46,2,2,19349.0,615,4351,79,1,0,0,1,0,0,1
720496158,53,0,0,3,1,42,1,2,13409.0,1168,4031,82,0,1,0,0,1,0,1
774588633,45,3,4,1,1,39,2,2,1438.3,0,4928,84,1,0,0,0,1,0,1
788465583,42,3,3,2,1,35,2,3,6330.0,1573,3029,52,1,0,0,0,1,0,1
741517458,49,4,4,1,1,42,2,4,2575.0,2517,1874,40,1,0,0,1,0,0,0
709935708,55,1,0,2,1,43,2,1,3391.0,1696,4291,77,1,0,0,1,0,0,1
721112508,48,3,4,1,1,40,2,3,5298.0,0,4834,80,1,0,0,1,0,0,1
720734583,44,2,5,1,1,32,1,3,2540.0,1561,5039,82,1,0,0,1,0,0,1
772286658,63,1,4,3,1,52,6,4,14324.0,2507,2083,56,0,1,0,0,1,0,0
807149058,48,5,0,1,1,43,1,1,2876.0,1628,4752,80,1,0,0,1,0,0,1
771045708,41,5,4,1,1,28,2,3,1504.0,970,2801,51,1,0,0,1,0,0,0
711733308,45,2,1,1,1,36,2,2,1839.0,0,4930,91,1,0,0,0,1,0,1
