Total_Trans_Ct,Total_Revolving_Bal,Total_Relationship_Count,Months_Inactive_12_mon,Target
87,985,1,1,1
39,0,5,5,0
63,0,2,3,0
117,1470,2,2,1
114,0,2,1,1
100,1531,2,1,1
102,2045,1,3,1
66,1175,6,1,0
40,0,6,3,0
114,1933,2,2,1
122,1767,2,3,1
92,1002,2,2,1
99,0,2,1,1
107,0,1,2,1
108,1443,1,3,1
96,1437,2,3,1
69,0,4,3,0
126,1106,1,1,1
77,478,2,3,0
38,0,4,3,0
134,1437,2,3,1
113,1976,2,2,1
99,1779,1,1,1
103,1359,1,4,1
103,1234,2,2,1
67,1847,6,3,0
116,2072,2,2,1
96,585,1,2,1
71,2292,5,3,0
101,1059,1,2,1
61,0,6,2,0
81,397,6,2,0
103,1349,1,3,1
75,0,2,3,0
65,0,1,4,0
53,0,2,3,0
107,1359,2,2,1
77,0,4,2,0
65,230,6,4,0
51,2517,2,3,0
96,1337,2,1,1
92,1318,2,3,1
116,893,1,1,1
119,2459,2,1,1
104,1329,1,1,1
112,2239,2,3,1
95,1727,2,2,1
44,0,4,3,0
126,1785,1,3,1
120,1990,1,1,1
119,0,2,3,1
53,0,2,4,0
66,0,2,4,0
106,1504,2,2,1
120,2088,1,1,1
102,0,1,1,1
98,653,2,1,1
63,2517,6,3,0
120,808,1,1,1
102,1178,1,3,1
124,822,1,1,1
104,1094,1,2,1
97,2517,1,3,1
124,2517,1,1,1
120,752,2,2,1
127,0,2,3,1
129,0,2,3,1
94,1155,1,1,1
131,0,2,1,1
118,2359,2,3,1
100,764,2,2,1
116,0,1,3,1
121,0,1,2,1
80,0,4,3,0
102,797,2,1,1
71,0,1,2,0
131,1950,1,2,1
105,1378,2,2,1
96,1408,2,2,1
110,1581,1,3,1
124,0,2,2,1
124,647,2,1,1
98,1473,1,2,1
101,1116,2,1,1
63,0,1,4,0
103,2267,1,2,1
104,948,1,3,1
68,569,2,3,0
74,1162,6,3,0
95,865,1,3,1
116,1722,1,1,1
114,1471,2,1,1
64,2134,6,3,0
125,0,2,3,1
121,1361,2,3,1
99,1518,2,2,1
97,776,2,2,1
103,1848,2,2,1
104,0,2,3,1
105,1589,2,2,1
100,0,2,3,1
109,1945,1,3,1
112,1131,1,1,1
109,0,2,3,1
112,1783,1,3,1
103,2295,1,3,1
61,0,2,3,0
127,1341,1,1,1
105,0,2,1,1
69,0,2,4,0
112,751,2,3,1
100,1583,1,1,1
112,1564,1,2,1
114,1421,2,1,1
61,0,2,3,0
121,1882,2,2,1
114,1381,2,2,1
115,1350,1,2,1
97,1138,2,3,1
116,1821,2,3,1
74,0,5,1,0
100,789,2,2,1
82,2000,2,3,1
127,875,1,3,1
128,618,1,3,1
119,1769,1,1,1
114,1996,1,3,1
111,2262,1,1,1
69,0,5,3,0
64,1692,2,2,0
113,1736,2,3,1
139,638,2,4,1
106,1396,1,1,1
81,1296,2,2,1
77,0,6,2,0
95,905,2,1,1
98,1172,2,2,1
106,1607,2,3,1
118,2004,2,3,1
91,1083,2,2,1
74,0,1,4,0
59,0,2,1,0
106,0,2,4,1
94,1363,1,2,1
73,2517,1,3,0
113,0,2,1,1
131,1450,1,1,1
118,1175,1,2,1
109,2517,2,2,1
96,0,2,2,1
106,2263,1,3,1
120,0,1,1,1
118,0,2,3,1
75,0,1,3,0
104,585,2,2,1
103,1071,2,2,1
115,1047,1,2,1
116,2022,2,1,1
98,1780,2,3,1
114,639,1,2,1
104,1907,2,1,1
106,0,1,2,1
113,2267,1,2,1
68,996,5,1,0
105,1320,1,1,1
74,0,6,3,0
121,1971,1,3,1
123,1042,1,2,1
112,1512,2,2,1
112,2517,1,2,1
82,0,1,6,0
118,1590,2,1,1
108,1823,1,4,1
103,0,2,3,1
121,871,1,3,1
125,2152,1,3,1
70,0,1,3,0
123,1068,1,2,1
102,1829,1,2,1
109,1277,1,2,1
122,1140,1,3,1
115,1463,2,2,1
57,1664,1,3,0
103,1333,2,3,1
116,1474,1,3,1
114,1435,1,3,1
113,1891,1,1,1
118,1943,2,3,1
110,1871,2,2,1
90,0,4,3,0
121,1638,1,1,1
106,1974,2,3,1
94,2517,2,2,1
111,1729,1,2,1
107,831,1,6,1
60,0,4,2,0
69,0,2,3,0
102,0,2,1,1
118,831,1,1,1
100,1881,1,2,1
97,2370,1,3,1
103,813,1,1,1
124,1006,1,2,1
120,1800,2,1,1
117,2417,2,3,1
97,714,1,3,1
96,1930,1,5,1
87,0,1,2,0
103,0,2,1,1
106,1668,2,2,1
106,1148,1,1,1
101,2517,2,1,1
112,1525,2,4,1
110,1209,1,2,1
100,1659,2,3,1
65,0,1,1,0
51,2517,2,3,0
107,2463,2,3,1
130,1474,1,2,1
119,1576,1,3,1
119,1203,2,3,1
117,1788,2,2,1
63,2517,1,3,0
66,2517,4,3,0
109,980,2,2,1
72,2517,2,3,0
99,2280,1,2,1
103,1413,1,1,1
105,2517,5,1,1
112,777,1,1,1
110,1290,1,2,1
123,1898,1,3,1
95,0,1,3,1
104,961,1,3,1
107,1836,1,2,1
115,2226,2,1,1
110,1591,1,3,1
125,0,2,3,1
129,0,1,3,1
70,503,2,3,0
113,0,2,1,1
126,1277,1,1,1
74,0,4,4,0
101,609,2,1,1
109,1107,2,3,1
115,1144,2,1,1
93,1617,1,1,1
112,1583,1,4,1
124,1520,2,3,1
125,0,1,4,1
92,2181,2,2,1
63,2219,2,2,0
97,1518,1,3,1
112,1908,2,3,1
113,992,1,1,1
98,0,1,1,1
96,2203,1,3,1
61,764,4,3,0
95,1405,1,1,1
115,1073,2,3,1
118,2330,1,2,1
109,2413,1,3,1
106,0,2,2,1
97,2120,2,2,1
68,726,1,1,0
59,518,1,1,0
95,1346,2,3,1
112,1613,2,2,1
50,0,1,2,0
98,1723,1,2,1
96,1984,1,3,1
63,2517,2,3,0
116,1177,2,3,1
104,989,1,2,1
97,1421,1,3,1
128,2029,2,3,1
96,1645,1,1,1
117,1679,1,1,1
81,572,6,3,0
85,1964,2,2,1
80,1783,2,2,0
72,432,6,3,0
93,1329,2,1,1
110,1585,2,2,1
120,1493,2,1,1
99,1049,1,2,1
102,2076,1,2,1
116,1555,2,2,1
111,1709,2,3,1
66,0,1,2,0
78,0,2,3,0
117,1829,1,2,1
78,2281,6,4,0
121,2328,2,3,1
114,1750,1,3,1
110,1519,1,3,1
115,972,1,1,1
92,1425,1,1,1
124,0,1,2,1
77,1253,1,3,0
71,913,1,2,0
116,1666,1,2,1
110,1753,2,3,1
113,0,1,2,1
100,1229,1,3,1
92,0,1,3,1
124,1893,1,6,1
116,0,2,3,1
104,1969,1,2,1
118,1530,2,2,1
111,960,2,1,1
105,0,2,3,1
123,1230,1,3,1
116,1845,2,3,1
101,1622,2,1,1
96,1396,2,2,1
101,1465,2,1,1
129,2517,2,2,1
127,1870,1,2,1
116,2239,1,1,1
67,2517,2,3,0
113,1930,1,2,1
105,1567,1,2,1
114,1820,2,1,1
89,1673,2,2,1
121,1641,2,3,1
120,824,1,3,1
118,1366,2,2,1
119,2220,2,1,1
105,0,1,2,1
117,2437,2,1,1
124,603,1,2,1
103,2381,2,1,1
76,0,2,3,0
110,2177,1,2,1
90,0,2,1,1
92,2517,2,1,1
54,0,2,4,0
121,738,1,1,1
111,1657,1,1,1
51,132,1,3,0
118,1669,2,2,1
105,1662,1,3,1
115,0,2,2,1
80,0,2,4,0
107,1917,2,2,1
125,1527,1,3,1
90,1059,6,2,0
108,1423,2,3,1
100,1514,1,2,1
75,1273,4,3,0
101,0,2,1,1
54,2138,5,3,0
100,799,1,2,1
99,1419,1,2,1
110,1420,1,2,1
106,1608,1,2,1
127,2262,1,3,1
79,0,2,3,0
63,2517,6,3,0
119,2136,2,3,1
99,0,1,3,1
112,1509,1,2,1
126,1084,2,3,1
64,0,2,2,0
85,2517,1,3,0
114,1484,2,2,1
128,2517,1,5,1
61,1847,2,3,0
102,1890,1,3,1
128,1413,1,1,1
67,442,5,3,0
77,0,2,3,0
69,0,5,3,0
53,0,2,2,0
121,1760,1,1,1
87,859,2,5,0
66,2517,2,1,0
108,1378,2,1,1
115,2114,2,3,1
109,2221,2,3,1
96,1431,2,2,1
129,1569,2,2,1
87,573,2,3,0
105,0,2,3,1
76,0,2,3,0
111,862,2,1,1
123,0,2,2,1
104,1356,2,1,1
125,1507,2,3,1
123,0,1,1,1
116,1331,2,1,1
122,1580,1,3,1
138,2517,1,2,1
113,1190,2,2,1
100,1289,1,3,1
121,1826,2,1,1
100,2114,2,2,1
92,1649,1,2,1
115,2295,2,3,1
121,2517,2,1,1
122,1456,2,2,1
129,1273,1,3,1
104,1216,2,6,1
62,0,4,3,0
105,2517,1,2,1
69,0,2,3,0
127,1690,2,2,1
120,2092,1,1,1
71,0,5,2,0
116,734,2,1,1
106,1734,1,3,1
105,2517,2,6,1
108,0,2,2,1
99,1816,1,3,1
118,1817,1,2,1
91,698,1,3,1
92,2087,2,2,1
101,2488,2,2,1
64,1454,3,2,0
102,0,2,2,1
128,1148,2,1,1
122,1533,3,1,1
118,1868,2,1,1
92,787,2,3,1
102,2070,3,4,1
74,0,2,2,0
102,721,3,3,1
122,2221,3,4,1
101,1796,3,1,1
62,0,3,3,0
124,1357,3,3,1
63,0,3,1,0
97,1285,3,3,1
65,0,2,3,0
73,0,3,3,0
132,0,3,3,1
107,939,3,1,1
122,0,2,1,1
76,2352,3,2,0
71,0,1,0,0
119,1355,2,1,1
110,921,3,1,1
123,990,3,2,1
118,1293,2,3,1
111,2517,3,3,1
80,0,2,2,0
108,1731,2,2,1
62,0,3,3,0
117,961,3,3,1
130,1176,3,1,1
123,2088,2,4,1
121,0,3,1,1
128,1871,3,3,1
115,2195,2,3,1
100,1254,2,2,1
125,1930,2,2,1
96,2517,3,3,1
100,2101,3,1,1
129,2353,2,2,1
106,1460,2,3,1
99,1255,2,3,1
79,0,3,4,0
115,0,3,2,1
99,561,3,3,1
105,1476,3,3,1
60,2466,3,3,0
115,1299,3,2,1
71,2517,3,2,0
120,2186,2,3,1
108,0,2,1,1
86,1963,2,3,1
76,289,3,3,0
102,2027,2,3,1
106,2517,3,2,1
86,1907,3,3,0
81,0,4,3,0
103,0,3,2,1
90,1664,2,2,1
78,0,4,4,0
111,0,3,2,1
114,2293,3,1,1
122,1556,2,3,1
105,1889,2,3,1
115,1967,2,2,1
98,1661,3,1,1
95,1260,3,1,1
73,0,2,3,0
110,2181,2,3,1
100,1562,3,3,1
63,0,2,2,0
107,2091,2,2,1
120,0,2,3,1
99,1375,3,3,1
62,0,3,3,0
71,0,1,2,0
118,1379,3,3,1
101,1543,3,1,1
127,1404,3,3,1
122,898,2,2,1
64,0,3,2,0
82,0,3,3,0
65,0,2,2,0
108,0,3,3,1
104,1817,3,3,1
84,1574,2,3,0
109,984,2,2,1
56,2239,3,3,0
109,0,3,1,1
110,1901,2,1,1
100,1834,3,3,1
88,1845,3,1,1
112,2517,3,2,1
124,1294,3,1,1
98,1857,2,2,1
59,0,2,3,0
112,879,3,3,1
124,2031,2,3,1
130,1805,3,3,1
115,2018,3,2,1
102,2517,2,2,1
75,796,2,1,0
97,1390,3,2,1
115,2070,3,2,1
90,0,3,3,0
103,1651,2,3,1
114,2517,3,3,1
109,694,2,3,1
104,1267,2,2,1
109,1996,3,3,1
116,1636,3,2,1
66,2517,3,3,0
75,1629,2,2,0
110,0,2,1,1
116,0,1,1,1
131,1921,1,1,1
111,2451,2,3,1
101,1419,2,3,1
103,570,1,1,1
115,991,1,1,1
94,0,5,2,0
94,2148,1,3,1
121,2031,1,4,1
97,2517,2,3,1
110,1835,2,3,1
109,1372,2,2,1
63,264,4,1,0
61,2517,2,4,0
124,0,2,1,1
103,2517,1,3,1
114,829,2,3,1
113,1523,1,1,1
100,1293,1,1,1
122,2162,2,3,1
67,2331,6,2,0
113,2517,1,2,1
103,0,1,3,1
113,0,2,2,1
102,806,1,2,1
76,232,4,3,0
94,2005,2,1,1
73,2517,4,3,0
105,1698,2,3,1
80,0,2,3,0
112,0,2,3,1
73,0,2,2,0
54,2270,2,3,0
93,1130,2,3,1
97,1532,2,3,1
106,2122,2,2,1
95,0,2,3,1
104,2032,2,3,1
117,941,2,3,1
108,966,2,3,1
74,0,2,1,0
78,0,2,2,0
74,0,2,3,0
116,1553,2,3,1
123,1480,1,3,1
116,1782,1,3,1
120,1206,2,2,1
113,1816,1,2,1
120,0,2,2,1
40,751,4,3,0
64,463,1,2,0
120,2092,2,3,1
112,1149,2,3,1
96,2222,1,2,1
113,1678,2,2,1
68,761,2,3,0
94,1171,1,1,1
72,2017,1,2,0
120,1171,1,2,1
115,896,2,1,1
58,0,4,3,0
70,0,6,3,0
124,2068,1,3,1
114,1484,2,1,1
111,1823,2,3,1
93,1890,2,3,1
58,0,4,3,0
99,2475,2,2,1
89,2517,5,3,0
91,0,6,3,0
74,2517,1,4,0
116,2448,2,1,1
118,2209,1,2,1
56,1983,1,1,0
108,1559,3,3,1
109,1786,4,2,1
114,1946,3,2,1
108,1660,4,3,1
64,2416,1,2,0
108,1562,5,1,1
110,1525,6,3,1
49,400,1,2,0
60,0,1,3,0
116,2517,6,2,1
64,230,1,2,0
94,0,5,3,1
128,2517,4,1,1
120,2517,3,1,1
114,917,6,2,1
98,0,2,1,1
70,1473,1,1,0
127,1204,4,3,1
123,1763,5,2,1
89,0,2,1,0
111,1661,4,3,1
68,660,6,3,0
69,0,2,3,0
108,994,5,3,1
120,1761,6,3,1
120,2165,4,2,1
97,2517,3,3,1
115,1774,4,3,1
106,1195,5,1,1
114,1925,4,1,1
108,0,2,1,1
126,656,1,1,1
67,0,6,3,0
122,766,4,1,1
97,1893,5,1,1
123,1341,3,3,1
83,0,2,2,0
120,897,2,2,1
128,1523,3,2,1
99,1200,4,3,1
131,2253,4,2,1
119,1288,3,1,1
102,1595,5,2,1
108,0,6,3,1
119,1476,3,3,1
71,550,1,3,0
116,1882,4,1,1
70,0,6,2,0
101,1168,4,1,1
78,829,6,1,0
100,0,4,2,1
105,1409,3,1,1
118,0,4,1,1
61,0,1,3,0
111,482,3,1,1
84,0,1,2,0
102,1593,4,2,1
123,1913,3,1,1
72,0,5,2,0
62,0,6,2,0
127,0,3,2,1
113,1513,4,3,1
124,1139,4,3,1
101,995,3,3,1
125,1432,5,3,1
99,1442,4,2,1
124,1549,3,2,1
76,0,2,3,0
66,2517,6,3,0
119,1687,2,1,1
100,1613,3,3,1
91,1264,4,1,1
95,1642,5,5,1
122,2286,4,1,1
100,739,3,3,1
122,0,2,2,1
68,0,6,3,0
90,0,1,3,1
107,1563,3,5,1
99,1936,2,1,1
108,1835,4,3,1
94,874,1,2,1
67,2517,6,3,0
105,0,4,5,1
116,1984,3,1,1
103,1556,5,3,1
103,1230,4,5,1
84,0,2,4,0
70,531,2,3,0
106,493,4,1,1
125,1109,3,2,1
126,1526,2,3,1
88,0,6,1,1
110,2288,5,2,1
102,892,4,3,1
106,1640,3,3,1
65,0,1,1,0
58,0,2,5,0
113,1652,3,3,1
116,1850,2,2,1
119,1981,3,3,1
120,0,4,1,1
121,1790,3,3,1
115,766,5,1,1
85,0,3,3,1
81,0,2,3,0
78,0,1,2,0
111,1696,3,2,1
124,1084,4,3,1
104,1116,3,2,1
124,924,4,1,1
120,1294,5,2,1
117,1067,4,1,1
110,1754,3,2,1
124,2420,2,2,1
71,0,2,3,0
64,0,4,2,0
96,2209,3,2,1
124,2517,4,3,1
95,0,5,1,1
74,2097,2,3,0
91,2517,5,3,1
99,1313,4,3,1
99,1785,5,3,1
121,2228,6,2,1
79,2517,5,1,0
105,1300,3,2,1
94,1135,2,3,1
104,979,3,2,1
115,0,4,3,1
91,2048,5,3,1
121,2311,3,6,1
119,1941,4,3,1
108,1173,4,3,1
92,2045,3,1,1
60,199,2,3,0
94,2266,6,1,1
96,1202,4,1,1
112,0,3,3,1
117,1681,5,3,1
116,2517,4,3,1
82,0,3,3,0
64,0,4,3,0
106,0,3,2,1
121,2413,2,2,1
75,0,5,2,0
117,1472,4,2,1
63,2201,4,3,0
68,0,2,3,0
84,0,4,2,0
60,0,2,3,0
105,1460,3,3,1
111,2043,4,3,1
64,542,1,3,0
107,2307,3,5,1
121,2249,4,3,1
125,0,5,1,1
116,1453,6,2,1
67,0,5,3,0
130,1774,5,2,1
106,2305,4,1,1
115,0,6,3,1
57,0,1,2,0
108,1749,4,5,1
98,2205,3,1,1
120,1101,5,1,1
99,2070,6,3,1
72,2418,4,2,0
117,1213,3,1,1
117,707,4,2,1
113,1142,5,1,1
63,2429,1,2,0
104,1384,3,2,1
120,817,3,3,1
78,0,5,2,0
116,1444,4,2,1
51,0,1,2,0
103,1096,6,3,1
120,701,4,1,1
124,1444,3,2,1
116,998,5,2,1
121,1800,3,1,1
128,1315,3,1,1
68,532,1,3,0
69,0,1,2,0
118,0,2,2,1
104,1859,1,3,1
59,0,2,3,0
97,2101,3,3,1
126,1671,4,2,1
112,1381,3,2,1
77,0,6,3,0
105,673,4,2,1
83,596,3,1,1
93,2272,5,3,1
87,2517,2,3,0
102,0,3,1,1
110,1254,4,2,1
104,1549,3,2,1
94,2461,4,1,1
64,0,2,1,0
110,1491,5,3,1
99,0,4,3,1
109,2352,3,2,1
99,2179,6,2,1
82,1534,1,3,0
126,1183,3,3,1
61,492,6,2,0
124,1735,3,1,1
99,630,4,3,1
108,2057,5,3,1
124,1768,3,3,1
85,1489,4,3,0
109,1417,6,2,1
89,0,3,2,1
76,0,1,3,0
114,0,3,3,1
70,0,5,3,0
111,0,4,1,1
67,0,4,3,0
74,2517,4,1,0
60,159,1,2,0
65,2517,1,3,0
56,1723,1,3,0
102,1482,4,2,1
124,1160,3,1,1
94,1175,5,1,1
113,1184,6,5,1
125,1399,3,2,1
106,1784,4,2,1
120,1307,3,1,1
116,2127,5,3,1
112,1643,4,1,1
68,0,6,3,0
119,1067,4,6,1
126,1244,3,2,1
105,779,3,3,1
122,1285,5,1,1
117,0,6,2,1
68,0,4,3,0
105,793,3,3,1
94,0,2,3,1
95,1007,3,1,1
115,1336,4,3,1
124,0,5,1,1
104,1912,3,2,1
64,0,2,3,0
58,1449,2,3,0
117,0,3,5,1
68,0,5,3,0
69,2517,1,3,0
70,534,4,2,0
116,1784,3,2,1
74,1180,1,1,0
75,0,4,3,0
102,1917,4,3,1
116,1368,5,3,1
120,2517,3,2,1
117,0,6,3,1
130,1889,4,2,1
114,2028,3,2,1
102,1232,3,1,1
121,2517,4,2,1
71,0,6,2,0
58,821,1,2,0
117,1736,3,6,1
87,0,5,2,0
105,1200,3,3,1
115,1870,4,3,1
123,1371,5,3,1
79,2517,6,2,0
104,1144,3,1,1
116,1801,3,3,1
120,1720,4,3,1
124,1239,5,3,1
96,1275,6,2,1
111,2470,4,1,1
124,2517,3,1,1
107,2517,2,3,1
99,1212,3,1,1
117,1243,4,3,1
126,1409,3,1,1
111,0,4,1,1
100,1500,5,1,1
131,0,4,3,1
122,1987,3,1,1
122,888,3,2,1
105,1529,4,2,1
64,0,4,3,0
96,2273,5,3,1
118,1972,4,1,1
64,1878,1,2,0
119,0,2,2,1
120,0,3,1,1
110,1099,4,1,1
115,1696,3,3,1
104,1388,3,2,1
70,0,4,3,0
88,798,4,2,1
128,0,4,2,1
92,1723,3,2,1
123,1875,5,3,1
77,0,4,3,0
93,1743,3,2,1
66,743,1,4,0
123,1334,2,2,1
79,1644,2,1,0
66,476,4,3,0
111,0,4,3,1
108,1091,5,2,1
119,1569,6,3,1
73,0,2,1,0
85,2517,2,3,0
96,0,3,1,1
109,1558,2,3,1
112,2241,1,2,1
111,1909,6,3,1
63,952,6,3,0
53,2517,4,3,0
114,2109,5,2,1
120,606,4,1,1
117,1851,3,2,1
69,2186,4,2,0
60,0,5,3,0
62,0,4,3,0
61,1961,6,2,0
